seed,strategy,remain mycol tiles
327114781,123456789,13
327114812,123456789,34
327114843,123456789,0
327114890,123456789,0
327114937,123456789,35
327114953,123456789,6
327115015,123456789,0
327115031,123456789,35
327115078,123456789,2
327115125,123456789,0
327115187,123456789,21
327115218,123456789,14
327115250,123456789,10
327115296,123456789,14
327115328,123456789,18
327115359,123456789,33
327115390,123456789,3
327115562,123456789,0
327115625,123456789,26
327115671,123456789,44
327115781,123456789,0
327115812,123456789,0
327115875,123456789,0
327115921,123456789,0
327116000,123456789,4
327116046,123456789,13
327116093,123456789,0
327116156,123456789,15
327116234,123456789,27
327116281,123456789,0
327116312,123456789,28
327116343,123456789,24
327116390,123456789,0
327116468,123456789,0
327116500,123456789,23
327116531,123456789,0
327116578,123456789,23
327116640,123456789,0
327116687,123456789,29
327116703,123456789,7
327116765,123456789,3
327116781,123456789,3
327116843,123456789,38
327116921,123456789,1
327116984,123456789,0
327117015,123456789,33
327117046,123456789,28
327117062,123456789,0
327117093,123456789,23
327117140,123456789,24
327117171,123456789,42
327117187,123456789,13
327117234,123456789,0
327117265,123456789,44
327117281,123456789,45
327117328,123456789,0
327117390,123456789,-1
327117421,123456789,0
327117500,123456789,38
327117531,123456789,23
327117546,123456789,0
327117578,123456789,21
327117640,123456789,9
327117718,123456789,0
327117750,123456789,0
327117796,123456789,0
327117828,123456789,0
327117859,123456789,4
327117906,123456789,26
327117968,123456789,14
327118015,123456789,0
327118109,123456789,10
327118265,123456789,29
327118296,123456789,26
327118359,123456789,22
327118390,123456789,0
327118437,123456789,30
327118484,123456789,0
327118500,123456789,35
327118546,123456789,17
327118671,123456789,28
327118703,123456789,33
327118734,123456789,0
327118765,123456789,0
327118796,123456789,16
327118843,123456789,0
327119015,123456789,47
327119046,123456789,0
327119078,123456789,0
327119156,123456789,20
327119187,123456789,0
327119234,123456789,-1
327119281,123456789,32
327119312,123456789,0
327119390,123456789,0
327119437,123456789,0
327119484,123456789,0
327119531,123456789,0
327119578,123456789,24
327119625,123456789,6
327119656,123456789,2
327119687,123456789,0
327119718,123456789,0
327119750,123456789,30
327119875,123456789,19
327119921,123456789,0
327119953,123456789,0
327120000,123456789,29
327120031,123456789,7
327120046,123456789,1
327120093,123456789,0
327120125,123456789,0
327120171,123456789,15
327120218,123456789,36
327120250,123456789,0
327120281,123456789,0
327120343,123456789,14
327120421,123456789,0
327120468,123456789,19
327120484,123456789,0
327120546,123456789,12
327120593,123456789,45
327120656,123456789,0
327120750,123456789,0
327120781,123456789,22
327120828,123456789,0
327120890,123456789,10
327120937,123456789,4
327120968,123456789,0
327121031,123456789,10
327121062,123456789,22
327121093,123456789,14
327121125,123456789,0
327121203,123456789,23
327121250,123456789,17
327121296,123456789,0
327121343,123456789,0
327121437,123456789,0
327121484,123456789,15
327121515,123456789,32
327121546,123456789,5
327121625,123456789,0
327121671,123456789,35
327121703,123456789,40
327121734,123456789,0
327121796,123456789,0
327121828,123456789,0
327121875,123456789,0
327121890,123456789,0
327121953,123456789,0
327122031,123456789,13
327122062,123456789,25
327122093,123456789,0
327122156,123456789,28
327122171,123456789,26
327122218,123456789,42
327122234,123456789,10
327122281,123456789,20
327122328,123456789,0
327122390,123456789,18
327122406,123456789,11
327122468,123456789,21
327122500,123456789,40
327122515,123456789,2
327122546,123456789,24
327122640,123456789,18
327122703,123456789,0
327122734,123456789,0
327122765,123456789,25
327122796,123456789,0
327122859,123456789,-1
327122906,123456789,6
327122968,123456789,36
327123015,123456789,-1
327123062,123456789,0
327123093,123456789,23
327123125,123456789,8
327123156,123456789,-1
327123218,123456789,0
327123265,123456789,0
327123312,123456789,3
327123343,123456789,0
327123406,123456789,0
327123453,123456789,27
327123500,123456789,34
327123531,123456789,30
327123546,123456789,22
327123593,123456789,0
327123625,123456789,25
327123656,123456789,0
327123687,123456789,3
327123734,123456789,14
327123781,123456789,47
327123843,123456789,-1
327123890,123456789,37
327123906,123456789,26
327123953,123456789,12
327124015,123456789,0
327124078,123456789,16
327124109,123456789,0
327124187,123456789,0
327124218,123456789,0
327124250,123456789,15
327124281,123456789,0
327124359,123456789,33
327124390,123456789,0
327124437,123456789,23
327124484,123456789,0
327124546,123456789,12
327124593,123456789,0
327124625,123456789,0
327124671,123456789,40
327124703,123456789,1
327124750,123456789,0
327124781,123456789,27
327124812,123456789,11
327124890,123456789,0
327124906,123456789,8
327124953,123456789,0
327124984,123456789,46
327125015,123456789,0
327125046,123456789,21
327125187,123456789,0
327125203,123456789,6
327125234,123456789,32
327125265,123456789,24
327125343,123456789,6
327125375,123456789,17
327125421,123456789,26
327125453,123456789,33
327125484,123456789,40
327125515,123456789,49
327125546,123456789,8
327125593,123456789,0
327125640,123456789,32
327125687,123456789,0
327125718,123456789,5
327125781,123456789,31
327125812,123456789,4
327125843,123456789,0
327125890,123456789,0
327125921,123456789,0
327125968,123456789,32
327126000,123456789,35
327126046,123456789,0
327126093,123456789,11
327126125,123456789,10
327126156,123456789,0
327126250,123456789,36
327126328,123456789,0
327126359,123456789,11
327126406,123456789,0
327126468,123456789,23
327126515,123456789,0
327126531,123456789,37
327126593,123456789,16
327126656,123456789,20
327126718,123456789,0
327126765,123456789,0
327126812,123456789,29
327126828,123456789,0
327126875,123456789,32
327126921,123456789,21
327126968,123456789,0
327127000,123456789,4
327127046,123456789,0
327127078,123456789,0
327127140,123456789,23
327127203,123456789,0
327127234,123456789,22
327127312,123456789,34
327127343,123456789,3
327127375,123456789,27
327127390,123456789,3
327127437,123456789,0
327127468,123456789,22
327127500,123456789,39
327127546,123456789,0
327127593,123456789,0
327127625,123456789,28
327127671,123456789,0
327127750,123456789,0
327127781,123456789,17
327127812,123456789,0
327127859,123456789,0
327127875,123456789,26
327127921,123456789,12
327127953,123456789,0
327127984,123456789,1
327128015,123456789,4
327128046,123456789,0
327128093,123456789,0
327128187,123456789,12
327128359,123456789,16
327128406,123456789,24
327128437,123456789,0
327128484,123456789,0
327128500,123456789,26
327128531,123456789,16
327128578,123456789,0
327128640,123456789,0
327128687,123456789,0
327128734,123456789,34
327128765,123456789,0
327128828,123456789,32
327128843,123456789,12
327128875,123456789,33
327128906,123456789,40
327128937,123456789,2
327128984,123456789,17
327129031,123456789,23
327129109,123456789,45
327129156,123456789,33
327129171,123456789,33
327129218,123456789,0
327129250,123456789,17
327129296,123456789,0
327129421,123456789,13
327129453,123456789,0
327129500,123456789,21
327129531,123456789,0
327129578,123456789,0
327129625,123456789,0
327129656,123456789,8
327129703,123456789,36
327129734,123456789,31
327129781,123456789,0
327129796,123456789,0
327129921,123456789,27
327129953,123456789,20
327130000,123456789,24
327130031,123456789,15
327130078,123456789,16
327130109,123456789,30
327130140,123456789,29
327130187,123456789,17
327130265,123456789,0
327130343,123456789,7
327130390,123456789,18
327130437,123456789,20
327130453,123456789,20
327130531,123456789,17
327130562,123456789,0
327130734,123456789,36
327130765,123456789,10
327130796,123456789,30
327130828,123456789,0
327130890,123456789,17
327130921,123456789,16
327130953,123456789,0
327131000,123456789,15
327131031,123456789,0
327131062,123456789,0
327131125,123456789,27
327131171,123456789,0
327131203,123456789,4
327131234,123456789,-1
327131281,123456789,34
327131312,123456789,23
327131343,123456789,22
327131406,123456789,23
327131484,123456789,14
327131546,123456789,0
327131593,123456789,33
327131640,123456789,41
327131671,123456789,21
327131718,123456789,0
327131750,123456789,0
327131796,123456789,0
327131828,123456789,0
327131859,123456789,0
327131906,123456789,36
327131937,123456789,4
327131968,123456789,21
327132015,123456789,28
327132046,123456789,0
327132078,123456789,0
327132218,123456789,15
327132250,123456789,0
327132343,123456789,-1
327132390,123456789,10
327132437,123456789,0
327132468,123456789,-1
327132500,123456789,36
327132546,123456789,42
327132562,123456789,40
327132593,123456789,29
327132656,123456789,2
327132750,123456789,0
327132906,123456789,0
327132953,123456789,0
327133062,123456789,10
327133093,123456789,44
327133125,123456789,6
327133156,123456789,11
327133281,123456789,9
327133359,123456789,0
327133390,123456789,0
327133421,123456789,0
327133468,123456789,17
327133531,123456789,0
327133593,123456789,24
327133671,123456789,9
327133703,123456789,35
327133718,123456789,17
327133781,123456789,26
327133812,123456789,11
327133875,123456789,0
327133906,123456789,2
327133921,123456789,37
327133937,123456789,41
327133953,123456789,34
327134015,123456789,23
327134031,123456789,39
327134062,123456789,50
327134093,123456789,0
327134140,123456789,43
327134171,123456789,0
327134218,123456789,9
327134281,123456789,0
327134328,123456789,0
327134343,123456789,0
327134375,123456789,0
327134421,123456789,0
327134453,123456789,21
327134484,123456789,24
327134515,123456789,2
327134546,123456789,32
327134578,123456789,0
327134625,123456789,20
327134656,123456789,0
327134687,123456789,0
327134734,123456789,0
327134812,123456789,18
327134875,123456789,43
327134921,123456789,0
327134968,123456789,16
327135000,123456789,14
327135062,123456789,46
327135093,123456789,0
327135125,123456789,0
327135171,123456789,12
327135203,123456789,6
327135328,123456789,34
327135375,123456789,31
327135421,123456789,17
1572887,123456879,-1
328766484,123456879,0
328766515,123456879,36
328766546,123456879,40
328766562,123456879,9
328766609,123456879,14
328766671,123456879,0
328766703,123456879,28
328766750,123456879,20
328766781,123456879,3
328766796,123456879,4
328766828,123456879,20
328766859,123456879,0
328766906,123456879,33
328766937,123456879,-1
328766984,123456879,26
328767000,123456879,15
328767031,123456879,9
328767078,123456879,0
328767109,123456879,0
328767140,123456879,0
328767187,123456879,27
328767234,123456879,38
328767250,123456879,0
328767296,123456879,18
328767343,123456879,-1
328767390,123456879,14
328767421,123456879,21
328767453,123456879,32
328767484,123456879,26
328767515,123456879,22
328767531,123456879,19
328767562,123456879,10
328767609,123456879,5
328767640,123456879,19
328767671,123456879,22
328767703,123456879,0
328767812,123456879,26
328767843,123456879,27
328767875,123456879,23
328767906,123456879,-1
328767937,123456879,44
328767984,123456879,10
328768031,123456879,40
328768046,123456879,31
328768062,123456879,21
328768109,123456879,38
328768125,123456879,0
328768171,123456879,0
328768218,123456879,4
328768250,123456879,0
328768281,123456879,19
328768296,123456879,0
328768328,123456879,0
328768343,123456879,0
328768375,123456879,19
328768390,123456879,33
328768406,123456879,35
328768421,123456879,41
328768437,123456879,0
328768468,123456879,16
328768484,123456879,35
328768500,123456879,0
328768531,123456879,20
328768593,123456879,31
328768656,123456879,0
328768687,123456879,0
328768718,123456879,0
328768781,123456879,8
328768875,123456879,0
328768921,123456879,29
328768984,123456879,0
328769015,123456879,20
328769046,123456879,30
328769078,123456879,13
328769125,123456879,10
328769171,123456879,40
328769218,123456879,33
328769250,123456879,0
328769312,123456879,6
328769343,123456879,23
328769390,123456879,15
328769421,123456879,29
328769453,123456879,0
328769468,123456879,39
328769500,123456879,52
328769562,123456879,0
328769578,123456879,12
328769609,123456879,0
328769656,123456879,-1
328769687,123456879,15
328769718,123456879,46
328769734,123456879,0
328769781,123456879,40
328769828,123456879,7
328769890,123456879,-1
328769937,123456879,23
328770000,123456879,6
328770015,123456879,0
328770078,123456879,17
328770109,123456879,0
328770171,123456879,0
328770250,123456879,0
328770328,123456879,13
328770359,123456879,0
328770390,123456879,10
328770421,123456879,0
328770421,123456879,0
328770453,123456879,0
328770500,123456879,3
328770546,123456879,36
328770578,123456879,19
328770609,123456879,38
328770625,123456879,-1
328770734,123456879,37
328770781,123456879,23
328770828,123456879,11
328770859,123456879,24
328770890,123456879,17
328770937,123456879,29
328770984,123456879,26
328771015,123456879,20
328771031,123456879,22
328771062,123456879,11
328771093,123456879,49
328771125,123456879,0
328771171,123456879,0
328771218,123456879,29
328771250,123456879,23
328771296,123456879,17
328771328,123456879,15
328771359,123456879,-1
328771390,123456879,44
328771406,123456879,0
328771421,123456879,4
328771453,123456879,28
328771484,123456879,8
328771515,123456879,4
328771546,123456879,12
328771562,123456879,0
328771625,123456879,14
328771671,123456879,22
328771687,123456879,21
328771718,123456879,0
328771765,123456879,28
328771812,123456879,36
328771828,123456879,0
328771890,123456879,21
328771968,123456879,18
328772031,123456879,15
328772062,123456879,22
328772109,123456879,21
328772140,123456879,0
328772281,123456879,0
328772328,123456879,18
328772359,123456879,13
328772406,123456879,0
328772421,123456879,25
328772437,123456879,12
328772468,123456879,29
328772500,123456879,0
328772531,123456879,9
328772593,123456879,22
328772609,123456879,0
328772671,123456879,18
328772703,123456879,15
328772734,123456879,14
328772765,123456879,40
328772796,123456879,0
328772828,123456879,0
328772953,123456879,12
328773000,123456879,17
328773046,123456879,22
328773109,123456879,18
328773171,123456879,7
328773203,123456879,19
328773234,123456879,37
328773265,123456879,27
328773296,123456879,34
328773328,123456879,0
328773390,123456879,33
328773437,123456879,20
328773468,123456879,4
328773484,123456879,0
328773515,123456879,24
328773531,123456879,16
328773578,123456879,19
328773593,123456879,9
328773625,123456879,0
328773671,123456879,18
328773703,123456879,17
328773734,123456879,38
328773781,123456879,0
328773796,123456879,32
328773843,123456879,11
328773890,123456879,6
328773921,123456879,24
328773953,123456879,40
328773968,123456879,19
328774031,123456879,0
328774046,123456879,35
328774109,123456879,30
328774125,123456879,1
328774156,123456879,0
328774187,123456879,13
328774218,123456879,27
328774250,123456879,0
328774281,123456879,9
328774343,123456879,1
328774359,123456879,0
328774421,123456879,24
328774437,123456879,27
328774515,123456879,7
328774578,123456879,0
328774609,123456879,29
328774656,123456879,16
328774687,123456879,0
328774703,123456879,19
328774734,123456879,0
328774765,123456879,0
328774796,123456879,38
328774828,123456879,16
328774859,123456879,20
328774890,123456879,30
328774890,123456879,-1
328774921,123456879,0
328774937,123456879,0
328774968,123456879,0
328775000,123456879,40
328775015,123456879,0
328775046,123456879,22
328775078,123456879,15
328775156,123456879,-1
328775218,123456879,28
328775281,123456879,16
328775296,123456879,45
328775343,123456879,10
328775359,123456879,29
328775390,123456879,40
328775406,123456879,26
328775421,123456879,0
328775468,123456879,31
328775484,123456879,29
328775500,123456879,4
328775531,123456879,0
328775562,123456879,36
328775609,123456879,0
328775640,123456879,35
328775671,123456879,0
328775703,123456879,0
328775750,123456879,19
328775796,123456879,31
328775828,123456879,3
328775859,123456879,42
328775890,123456879,11
328775921,123456879,0
328775953,123456879,22
328775968,123456879,21
328776015,123456879,21
328776109,123456879,0
328776171,123456879,45
328776187,123456879,35
328776203,123456879,9
328776234,123456879,12
328776265,123456879,18
328776281,123456879,22
328776312,123456879,0
328776359,123456879,36
328776359,123456879,24
328776390,123456879,53
328776406,123456879,-1
328776421,123456879,24
328776484,123456879,7
328776500,123456879,0
328776515,123456879,0
328776546,123456879,6
328776578,123456879,35
328776593,123456879,0
328776609,123456879,40
328776640,123456879,27
328776656,123456879,9
328776687,123456879,1
328776718,123456879,20
328776750,123456879,0
328776781,123456879,0
328776843,123456879,32
328776875,123456879,15
328776906,123456879,0
328776937,123456879,31
328776968,123456879,0
328777015,123456879,0
328777062,123456879,14
328777078,123456879,32
328777109,123456879,20
328777140,123456879,0
328777265,123456879,0
328777343,123456879,24
328777375,123456879,0
328777406,123456879,33
328777437,123456879,0
328777484,123456879,25
328777515,123456879,24
328777640,123456879,25
328777671,123456879,-1
328777765,123456879,0
328777828,123456879,0
328777843,123456879,28
328777890,123456879,25
328777906,123456879,38
328777937,123456879,0
328777984,123456879,30
328778031,123456879,0
328778078,123456879,0
328778109,123456879,36
328778140,123456879,28
328778156,123456879,18
328778187,123456879,27
328778218,123456879,24
328778296,123456879,0
328778343,123456879,0
328778359,123456879,0
328778406,123456879,0
328778437,123456879,0
328778453,123456879,0
328778500,123456879,27
328778531,123456879,0
328778593,123456879,37
328778625,123456879,25
328778656,123456879,7
328778687,123456879,0
328778718,123456879,38
328778750,123456879,0
328778843,123456879,19
328778875,123456879,0
328778906,123456879,14
328778968,123456879,0
328779015,123456879,10
328779046,123456879,0
328779093,123456879,0
328779125,123456879,21
328779140,123456879,40
328779171,123456879,6
328779218,123456879,31
328779250,123456879,25
328779281,123456879,12
328779296,123456879,15
328779375,123456879,0
328779421,123456879,19
328779500,123456879,0
328779531,123456879,4
328779578,123456879,0
328779625,123456879,40
328779640,123456879,13
328779687,123456879,23
328779812,123456879,0
328779828,123456879,19
328779875,123456879,0
328779890,123456879,0
328779937,123456879,0
328780000,123456879,0
328780015,123456879,0
328780031,123456879,16
328780046,123456879,21
328780078,123456879,39
328780093,123456879,18
328780125,123456879,0
328780156,123456879,3
328780203,123456879,2
328780234,123456879,0
328780265,123456879,-1
328780312,123456879,42
328780328,123456879,38
328780359,123456879,0
328780375,123456879,0
328780406,123456879,0
328780437,123456879,0
328780468,123456879,14
328780515,123456879,0
328780531,123456879,1
328780593,123456879,3
328780640,123456879,32
328780671,123456879,45
328780687,123456879,0
328780718,123456879,31
328780718,123456879,19
328780765,123456879,30
328780796,123456879,35
328780828,123456879,16
328780843,123456879,28
328780890,123456879,34
328780921,123456879,32
328780937,123456879,12
328780984,123456879,0
328781031,123456879,33
328781062,123456879,40
328781093,123456879,20
328781109,123456879,0
328781203,123456879,33
328781250,123456879,10
1572887,123456879,0
328781468,123456879,27
328781484,123456879,0
328781515,123456879,29
328781531,123456879,37
328781562,123456879,38
328781593,123456879,22
328781625,123456879,0
328781640,123456879,44
328781703,123456879,33
328781734,123456879,12
328781765,123456879,5
328781796,123456879,8
328781828,123456879,0
328781984,123456879,22
328782046,123456879,17
328782078,123456879,10
328782109,123456879,10
328782156,123456879,14
328782187,123456879,27
328782234,123456879,1
328782265,123456879,0
328782312,123456879,0
328782390,123456879,36
328782421,123456879,40
328782453,123456879,0
328782500,123456879,45
328782515,123456879,0
328782546,123456879,51
328782578,123456879,33
328782609,123456879,13
328782671,123456879,0
328782703,123456879,0
328782734,123456879,0
328782765,123456879,0
328782875,123456879,48
328782875,123456879,48
328782906,123456879,9
328782968,123456879,9
328783015,123456879,0
328783062,123456879,0
328783109,123456879,0
328783156,123456879,0
328783187,123456879,0
328783218,123456879,-1
328783250,123456879,4
328783265,123456879,16
328783296,123456879,0
328783328,123456879,18
328783359,123456879,0
328783375,123456879,15
328783406,123456879,33
328783437,123456879,23
328783546,123456879,0
328783578,123456879,30
328783625,123456879,43
328783656,123456879,27
328783750,123456879,22
328783812,123456879,28
328783859,123456879,25
328783890,123456879,28
328783937,123456879,39
328783953,123456879,35
328784062,123456879,0
328784093,123456879,35
328784140,123456879,0
328784187,123456879,5
328784218,123456879,30
328784250,123456879,33
328784296,123456879,0
328784343,123456879,11
328784375,123456879,33
328784375,123456879,33
328784406,123456879,8
328784453,123456879,0
328784500,123456879,13
328784578,123456879,0
328784609,123456879,0
328784656,123456879,4
328784718,123456879,0
328784750,123456879,0
328784781,123456879,22
328784796,123456879,33
328784828,123456879,0
328784859,123456879,0
328784890,123456879,29
328784906,123456879,0
328784953,123456879,21
328785015,123456879,30
328785046,123456879,27
328785078,123456879,19
328785109,123456879,10
328785125,123456879,18
328785171,123456879,6
328785203,123456879,7
328785234,123456879,34
328785250,123456879,0
328785265,123456879,0
328785312,123456879,30
328785328,123456879,7
328785375,123456879,25
328785421,123456879,0
328785437,123456879,3
328785468,123456879,0
328785562,123456879,0
328785593,123456879,0
328785625,123456879,5
328785656,123456879,28
328785718,123456879,45
328785750,123456879,24
328785781,123456879,10
328785828,123456879,26
328785859,123456879,28
328785890,123456879,32
328785937,123456879,0
328785968,123456879,6
328786015,123456879,22
328786031,123456879,30
328786078,123456879,3
328786156,123456879,21
328786187,123456879,0
328786234,123456879,22
328786250,123456879,21
328786390,123456879,0
328786468,123456879,46
328786484,123456879,21
328786515,123456879,14
328786546,123456879,19
328786578,123456879,2
328786593,123456879,17
328786625,123456879,26
328786656,123456879,26
328786671,123456879,27
328786703,123456879,34
328786781,123456879,0
328786828,123456879,0
328786859,123456879,26
328786890,123456879,35
328786937,123456879,22
328786968,123456879,0
328786984,123456879,3
328787031,123456879,20
328787062,123456879,8
328787093,123456879,14
328787140,123456879,0
328787187,123456879,26
328787218,123456879,22
328787281,123456879,0
328787312,123456879,19
328787359,123456879,19
328787406,123456879,26
328787421,123456879,0
328787468,123456879,34
328787515,123456879,27
328787562,123456879,9
328787593,123456879,20
328787609,123456879,23
328787671,123456879,24
328787687,123456879,10
328787718,123456879,0
328787765,123456879,17
328787796,123456879,0
328787906,123456879,36
328787921,123456879,27
328787953,123456879,32
328788015,123456879,0
328788046,123456879,0
328788078,123456879,41
328788093,123456879,29
328788125,123456879,23
328788187,123456879,14
328788328,123456879,13
328788343,123456879,4
328788390,123456879,37
328788421,123456879,22
328788468,123456879,14
328788515,123456879,0
328788546,123456879,7
328788593,123456879,0
328788640,123456879,0
328788703,123456879,8
328788718,123456879,7
328788765,123456879,6
328788828,123456879,28
328788906,123456879,21
328788937,123456879,0
328788953,123456879,19
328789000,123456879,0
328789031,123456879,2
328789062,123456879,34
328789093,123456879,23
328789125,123456879,0
328789140,123456879,20
328789187,123456879,14
328789218,123456879,40
328789265,123456879,6
328789312,123456879,0
328789343,123456879,17
328789375,123456879,27
328789406,123456879,6
328789453,123456879,5
328789515,123456879,24
328789562,123456879,0
328789593,123456879,2
328789609,123456879,45
328789640,123456879,0
328789687,123456879,28
328789750,123456879,39
328789796,123456879,0
328789812,123456879,8
328789843,123456879,27
328789890,123456879,0
328789906,123456879,39
328789937,123456879,0
328789984,123456879,13
328790015,123456879,32
328790046,123456879,34
328790062,123456879,16
328790078,123456879,3
328790140,123456879,41
328790156,123456879,0
328790187,123456879,17
328790218,123456879,33
328790265,123456879,3
328790296,123456879,0
328790328,123456879,31
328790406,123456879,0
328790437,123456879,0
328790484,123456879,38
328790500,123456879,48
328790531,123456879,42
328790703,123456879,29
328790734,123456879,18
328790765,123456879,9
328790843,123456879,15
328790875,123456879,0
328790890,123456879,-1
328790984,123456879,25
328791015,123456879,34
328791046,123456879,0
328791093,123456879,26
328791125,123456879,10
328791156,123456879,21
328791187,123456879,0
328791218,123456879,8
328791265,123456879,18
328791281,123456879,3
328791359,123456879,0
328791453,123456879,11
328791500,123456879,8
328791546,123456879,41
328791578,123456879,0
328791656,123456879,4
328791734,123456879,26
328791796,123456879,16
328791843,123456879,20
328791859,123456879,0
328791921,123456879,0
328791968,123456879,0
328792031,123456879,0
328792078,123456879,4
328792093,123456879,0
328792140,123456879,0
328792218,123456879,17
328792234,123456879,0
328792312,123456879,21
328792468,123456879,11
328792500,123456879,15
328792531,123456879,18
328792562,123456879,22
328792578,123456879,20
328792609,123456879,31
328792656,123456879,0
328792718,123456879,7
328792765,123456879,24
328792796,123456879,15
328792859,123456879,35
328792984,123456879,0
328793031,123456879,37
328793078,123456879,6
328793109,123456879,17
328793125,123456879,7
328793171,123456879,0
328793203,123456879,2
328793343,123456879,-1
328793390,123456879,23
328793421,123456879,13
328793468,123456879,0
328793515,123456879,30
328793546,123456879,17
328793578,123456879,0
328793609,123456879,4
328793671,123456879,0
328793859,123456879,0
328793890,123456879,34
328793921,123456879,6
328793968,123456879,23
328794000,123456879,6
328794031,123456879,40
328794093,123456879,42
328794156,123456879,35
328794171,123456879,0
328794218,123456879,40
328794250,123456879,25
328794296,123456879,37
328794312,123456879,6
328794375,123456879,0
328794531,123456879,34
328794562,123456879,7
328794578,123456879,23
328794625,123456879,0
328794671,123456879,30
328794718,123456879,19
328794750,123456879,15
328794796,123456879,0
328794828,123456879,0
328794937,123456879,0
328795000,123456879,19
328795046,123456879,0
328795093,123456879,30
328795109,123456879,0
328795171,123456879,5
328795234,123456879,0
328795250,123456879,20
328795265,123456879,10
328795312,123456879,0
328795343,123456879,0
328795390,123456879,0
328795437,123456879,22
328795453,123456879,14
328795484,123456879,23
328795546,123456879,41
328795593,123456879,26
328795640,123456879,0
328795656,123456879,15
328795671,123456879,0
328795718,123456879,39
328795734,123456879,34
328795812,123456879,0
328795875,123456879,25
328795953,123456879,0
328796000,123456879,24
328796031,123456879,13
328796062,123456879,26
328796109,123456879,19
328796156,123456879,0
328796187,123456879,35
328796218,123456879,28
328796250,123456879,0
328796296,123456879,26
328796328,123456879,8
328796375,123456879,3
328796390,123456879,-1
328796421,123456879,7
328796453,123456879,16
328796515,123456879,18
328796546,123456879,38
328796562,123456879,-1
328796609,123456879,0
328796656,123456879,0
328796703,123456879,8
328796734,123456879,0
328796796,123456879,24
328796890,123456879,23
328796953,123456879,10
328797000,123456879,19
328797078,123456879,0
328797109,123456879,-2
328797187,123456879,0
328797250,123456879,19
328797296,123456879,11
328797375,123456879,10
328797406,123456879,3
328797437,123456879,35
328797484,123456879,0
328797515,123456879,24
328797546,123456879,0
328797578,123456879,31
328797609,123456879,12
328797687,123456879,9
328797703,123456879,12
328797734,123456879,0
328797765,123456879,23
328797781,123456879,33
328797812,123456879,0
328797843,123456879,30
328797890,123456879,0
328797921,123456879,1
328797953,123456879,7
328798000,123456879,32
328798015,123456879,-1
328798093,123456879,0
328798187,123456879,3
328798234,123456879,0
328798296,123456879,50
328798328,123456879,0
328798406,123456879,15
328798421,123456879,0
328798484,123456879,21
328798531,123456879,30
328798578,123456879,0
328798593,123456879,0
328798703,123456879,0
328798750,123456879,44
328798796,123456879,22
328798812,123456879,0
328798875,123456879,0
328798906,123456879,0
328798968,123456879,26
328799062,123456879,29
328799125,123456879,0
328799171,123456879,0
328799203,123456879,9
328799234,123456879,19
1572887,123456879,21
328799562,123456879,0
328799625,123456879,41
328799640,123456879,5
328799718,123456879,34
328799765,123456879,21
328799796,123456879,22
328799828,123456879,26
328799859,123456879,0
328799953,123456879,47
328799984,123456879,41
328800000,123456879,15
328800031,123456879,32
328800062,123456879,33
328800109,123456879,6
328800171,123456879,37
328800203,123456879,12
328800234,123456879,36
328800281,123456879,0
328800328,123456879,49
328800343,123456879,42
328800375,123456879,0
328800406,123456879,17
328800437,123456879,-1
328800468,123456879,32
328800515,123456879,19
328800546,123456879,0
328800578,123456879,0
328800640,123456879,9
328800718,123456879,35
328800750,123456879,20
328800781,123456879,0
328800781,123456879,0
328800812,123456879,43
328800828,123456879,17
328800890,123456879,14
328800921,123456879,0
328800968,123456879,0
328800984,123456879,0
328801031,123456879,0
328801062,123456879,3
328801093,123456879,54
328801125,123456879,0
328801187,123456879,0
328801203,123456879,-1
328801250,123456879,25
328801281,123456879,26
328801375,123456879,0
328801421,123456879,36
328801453,123456879,22
328801484,123456879,32
328801640,123456879,34
328801656,123456879,0
328801703,123456879,17
328801734,123456879,17
328801781,123456879,14
328801796,123456879,31
328801812,123456879,0
328801843,123456879,20
328801875,123456879,0
328801906,123456879,38
328801937,123456879,0
328802000,123456879,20
328802046,123456879,0
328802062,123456879,11
328802093,123456879,25
328802125,123456879,14
328802171,123456879,0
328802187,123456879,0
328802203,123456879,0
328802250,123456879,18
328802281,123456879,23
328802312,123456879,33
328802359,123456879,39
328802421,123456879,23
328802468,123456879,32
328802500,123456879,6
328802593,123456879,29
328802609,123456879,51
328802640,123456879,0
328802671,123456879,0
328802703,123456879,44
328802734,123456879,20
328802796,123456879,37
328802812,123456879,14
328802843,123456879,0
328802890,123456879,29
328802890,123456879,22
328802921,123456879,12
328802984,123456879,22
328803000,123456879,0
328803078,123456879,29
328803109,123456879,16
328803140,123456879,17
328803218,123456879,0
328803265,123456879,6
328803312,123456879,0
328803359,123456879,-1
328803406,123456879,0
328803484,123456879,10
328803531,123456879,14
328803640,123456879,0
328803671,123456879,0
328803718,123456879,8
328803750,123456879,29
328803781,123456879,9
328803828,123456879,0
328803859,123456879,13
328803906,123456879,12
328803921,123456879,23
328803984,123456879,16
328804000,123456879,1
328804046,123456879,47
328804062,123456879,32
328804093,123456879,0
328804140,123456879,43
328804171,123456879,0
328804218,123456879,0
328804250,123456879,0
328804281,123456879,45
328804328,123456879,3
328804359,123456879,14
328804375,123456879,39
328804406,123456879,26
328804437,123456879,38
328804453,123456879,35
328804468,123456879,28
328804531,123456879,20
328804625,123456879,7
328804703,123456879,22
328804734,123456879,21
328804765,123456879,0
328804812,123456879,21
328804843,123456879,26
328804859,123456879,30
328804890,123456879,0
