seed,strategy,remain mycol tiles
340170312,123456879,31
340170421,123456879,0
340170562,123456879,0
340170687,123456879,39
340170765,123456879,7
340170890,123456879,3
340170984,123456879,15
340171109,123456879,38
340171218,123456879,23
340171312,123456879,18
340171406,123456879,5
340171546,123456879,25
340171640,123456879,5
340171750,123456879,0
340171906,123456879,31
340172000,123456879,0
340172125,123456879,23
340172312,123456879,25
340172468,123456879,21
340172546,123456879,46
340172640,123456879,-1
340172843,123456879,34
340172937,123456879,36
340173031,123456879,32
340173156,123456879,33
340173265,123456879,7
340173359,123456879,0
340173468,123456879,32
340173578,123456879,28
340173671,123456879,35
340173781,123456879,21
340173875,123456879,16
340174000,123456879,1
340174203,123456879,14
340174328,123456879,19
340174484,123456879,13
340174593,123456879,28
340174687,123456879,15
340174859,123456879,36
340174968,123456879,-1
340175062,123456879,33
340175156,123456879,0
340175265,123456879,0
340175375,123456879,23
340175484,123456879,24
340175609,123456879,9
340175718,123456879,37
340175812,123456879,31
340175937,123456879,8
340176031,123456879,21
340176171,123456879,35
340176281,123456879,0
340176359,123456879,33
340176468,123456879,0
340176562,123456879,17
1572887,123456879,26
340177031,123456879,14
340177140,123456879,3
340177265,123456879,14
340177390,123456879,31
340177578,123456879,35
340177687,123456879,31
340177781,123456879,9
340177890,123456879,15
340177984,123456879,0
340178109,123456879,15
340178234,123456879,2
340178328,123456879,0
340178437,123456879,0
340178546,123456879,29
340178640,123456879,28
340178734,123456879,10
340178875,123456879,36
340178984,123456879,35
340179062,123456879,29
340179171,123456879,12
340179328,123456879,0
340179453,123456879,27
340179546,123456879,15
340179656,123456879,16
340179750,123456879,0
340179859,123456879,0
340179953,123456879,0
340180046,123456879,13
340180218,123456879,0
340180343,123456879,24
340180453,123456879,38
340180546,123456879,41
340180671,123456879,13
340180796,123456879,0
340180906,123456879,33
340181125,123456879,0
340181312,123456879,3
340181406,123456879,29
340181515,123456879,32
340181609,123456879,34
340181687,123456879,0
340181796,123456879,40
340181890,123456879,0
340182015,123456879,14
340182109,123456879,35
340182218,123456879,0
340182312,123456879,0
340182421,123456879,34
340182515,123456879,12
340182625,123456879,31
340182718,123456879,4
340182812,123456879,32
340182921,123456879,19
340183031,123456879,2
340183140,123456879,23
340183281,123456879,3
340183375,123456879,23
340183468,123456879,33
340183625,123456879,33
340183890,123456879,40
340183968,123456879,18
340184078,123456879,32
340184171,123456879,14
340184281,123456879,27
340184406,123456879,24
340184500,123456879,0
340184734,123456879,19
340184875,123456879,0
340185000,123456879,22
340185093,123456879,0
340185171,123456879,46
340185265,123456879,0
340185375,123456879,0
340185484,123456879,28
340185562,123456879,35
340185640,123456879,30
340185734,123456879,34
340185843,123456879,18
340186062,123456879,22
340186171,123456879,7
340186265,123456879,-1
340186375,123456879,30
340186453,123456879,10
340186562,123456879,45
340186625,123456879,2
340186703,123456879,15
340186781,123456879,0
340186921,123456879,14
340187031,123456879,0
340187140,123456879,35
340187234,123456879,32
340187343,123456879,1
340187453,123456879,28
340187546,123456879,1
340187656,123456879,43
340187750,123456879,24
340187859,123456879,30
340187953,123456879,34
340188046,123456879,39
340188156,123456879,42
340188265,123456879,18
340188375,123456879,0
340188515,123456879,0
340188609,123456879,6
340188750,123456879,2
340188843,123456879,25
340188984,123456879,-1
340189125,123456879,21
340189218,123456879,31
340189296,123456879,0
340189484,123456879,28
340189609,123456879,33
340189734,123456879,26
340189859,123456879,9
340189984,123456879,2
340190062,123456879,41
340190171,123456879,0
340190281,123456879,36
340190390,123456879,32
340190500,123456879,14
340190718,123456879,0
340190828,123456879,9
340190968,123456879,25
340191062,123456879,36
340191187,123456879,39
340191281,123456879,13
340191406,123456879,4
340191500,123456879,21
340191625,123456879,16
340191718,123456879,28
340191812,123456879,8
340191921,123456879,26
340192031,123456879,10
340192140,123456879,6
340192250,123456879,0
340192375,123456879,26
340192468,123456879,20
340192562,123456879,24
340192671,123456879,21
340192781,123456879,35
340192906,123456879,29
340193031,123456879,36
340193125,123456879,7
340193218,123456879,39
340193343,123456879,22
340193437,123456879,41
340193578,123456879,13
340193671,123456879,0
340193781,123456879,29
340193875,123456879,15
340194062,123456879,0
340194203,123456879,0
340194281,123456879,0
340194390,123456879,14
340194500,123456879,35
340194609,123456879,31
340194703,123456879,26
340194812,123456879,26
340194921,123456879,26
340195171,123456879,36
340195281,123456879,25
340195359,123456879,33
340195484,123456879,16
340195625,123456879,26
340195703,123456879,21
340195812,123456879,27
340195906,123456879,-1
340196062,123456879,22
340196156,123456879,0
340196359,123456879,14
340196468,123456879,9
340196609,123456879,3
340196703,123456879,24
340196796,123456879,17
340196890,123456879,25
340197015,123456879,30
340197109,123456879,0
340197234,123456879,47
340197328,123456879,36
340197453,123456879,0
340197578,123456879,30
340197718,123456879,0
340197843,123456879,1
340197937,123456879,0
340198093,123456879,14
340198203,123456879,11
340198328,123456879,18
340198437,123456879,13
340198531,123456879,24
340198609,123456879,1
340198718,123456879,18
340198843,123456879,10
340198968,123456879,3
340199062,123456879,28
340199171,123456879,36
340199328,123456879,8
340199453,123456879,28
340199578,123456879,32
340199656,123456879,0
340199765,123456879,28
340199875,123456879,0
340199984,123456879,19
340200093,123456879,0
340200203,123456879,39
340200281,123456879,5
340200421,123456879,25
340200578,123456879,42
340200656,123456879,32
340200750,123456879,29
340200828,123456879,0
340200953,123456879,17
340201062,123456879,33
340201171,123456879,21
340201265,123456879,16
340201406,123456879,27
340201515,123456879,5
340201625,123456879,20
340201734,123456879,20
340201812,123456879,29
340201906,123456879,22
340202000,123456879,0
340202171,123456879,8
340202265,123456879,-1
340202359,123456879,5
340202468,123456879,1
340202562,123456879,34
340202750,123456879,41
340202859,123456879,27
340202937,123456879,5
340203031,123456879,0
340203125,123456879,12
340203250,123456879,0
340203359,123456879,34
340203468,123456879,5
340203593,123456879,13
340203718,123456879,0
340203812,123456879,0
340203937,123456879,0
340204093,123456879,1
340204187,123456879,7
340204296,123456879,0
340204406,123456879,16
340204500,123456879,0
340204593,123456879,11
340204687,123456879,0
340204796,123456879,-1
340204906,123456879,33
340205000,123456879,8
340205109,123456879,12
340205218,123456879,7
340205328,123456879,33
340205421,123456879,20
340205515,123456879,11
340205609,123456879,34
340205703,123456879,6
340205812,123456879,5
340205921,123456879,17
340206031,123456879,5
340206125,123456879,12
340206218,123456879,0
340206328,123456879,16
340206437,123456879,11
340206546,123456879,4
340206640,123456879,12
340206781,123456879,10
340206875,123456879,0
340206968,123456879,0
340207156,123456879,31
340207250,123456879,21
340207343,123456879,24
340207453,123456879,36
340207546,123456879,0
340207625,123456879,0
340207718,123456879,18
340207828,123456879,15
340207937,123456879,28
340208031,123456879,10
340208125,123456879,0
340208281,123456879,25
340208343,123456879,26
340208453,123456879,43
340208546,123456879,22
340208640,123456879,24
340208734,123456879,9
340208859,123456879,37
340208937,123456879,26
340209046,123456879,39
340209140,123456879,0
340209265,123456879,28
340209375,123456879,0
340209500,123456879,0
340209625,123456879,18
340209734,123456879,19
340209843,123456879,41
340209953,123456879,2
340210078,123456879,18
340210171,123456879,0
340210281,123456879,0
340210390,123456879,33
340210500,123456879,10
340210593,123456879,13
340210687,123456879,26
340210781,123456879,0
340210875,123456879,32
340210984,123456879,0
340211093,123456879,30
340211281,123456879,30
340211406,123456879,0
340211531,123456879,27
340211656,123456879,13
340211765,123456879,9
340211875,123456879,0
340212000,123456879,38
340212093,123456879,25
340212187,123456879,0
340212281,123456879,0
340212406,123456879,25
340212484,123456879,27
340212578,123456879,12
340212687,123456879,24
340212812,123456879,2
340212921,123456879,44
340213031,123456879,20
340213234,123456879,1
340213328,123456879,0
340213453,123456879,16
340213546,123456879,33
340213640,123456879,34
340213750,123456879,38
340213843,123456879,0
340213953,123456879,16
340214062,123456879,31
340214156,123456879,0
340214281,123456879,27
340214375,123456879,3
340214468,123456879,39
340214562,123456879,0
340214656,123456879,36
340214765,123456879,25
340214859,123456879,17
340214968,123456879,0
340215093,123456879,0
340215218,123456879,22
340215343,123456879,4
340215453,123456879,8
340215562,123456879,23
340215640,123456879,18
340215750,123456879,29
340215843,123456879,22
340215968,123456879,45
340216062,123456879,14
340216218,123456879,33
340216312,123456879,0
340216437,123456879,13
340216515,123456879,-1
340216656,123456879,0
340216750,123456879,11
340216859,123456879,0
340216968,123456879,31
340217062,123456879,5
340217171,123456879,20
340217265,123456879,32
340217375,123456879,33
340217468,123456879,0
340217562,123456879,0
340217687,123456879,36
340217796,123456879,0
340217890,123456879,30
340218000,123456879,0
340218109,123456879,28
340218203,123456879,3
340218296,123456879,0
340218421,123456879,30
340218531,123456879,3
340218640,123456879,13
340218750,123456879,33
340218890,123456879,8
340219000,123456879,28
340219156,123456879,33
340219265,123456879,1
340219375,123456879,31
340219484,123456879,4
340219578,123456879,31
340219703,123456879,3
340219796,123456879,7
340219906,123456879,0
340220093,123456879,11
340220187,123456879,39
340220296,123456879,14
340220406,123456879,35
340220515,123456879,8
340220671,123456879,0
340220765,123456879,0
340220906,123456879,25
340221000,123456879,20
340221093,123456879,6
340221187,123456879,0
340221328,123456879,24
340221437,123456879,6
340221515,123456879,26
340221625,123456879,43
340221718,123456879,24
340221843,123456879,1
340221953,123456879,0
340222109,123456879,2
340222234,123456879,33
340222328,123456879,0
340222437,123456879,0
340222531,123456879,0
340222640,123456879,6
340222718,123456879,0
340222828,123456879,1
340222953,123456879,36
340223046,123456879,30
340223156,123456879,10
340223250,123456879,30
340223328,123456879,30
340223453,123456879,1
340223578,123456879,9
340223671,123456879,49
340223750,123456879,0
340223843,123456879,9
340223984,123456879,26
340224093,123456879,21
340224187,123456879,7
340224359,123456879,38
340224453,123456879,18
340224562,123456879,0
340224656,123456879,10
340224796,123456879,0
340224921,123456879,0
340225031,123456879,32
340225125,123456879,36
340225218,123456879,41
340225312,123456879,4
340225390,123456879,18
340225515,123456879,28
340225640,123456879,17
340225718,123456879,28
340225812,123456879,25
340225921,123456879,42
340226015,123456879,20
340226156,123456879,34
340226265,123456879,16
340226390,123456879,18
340226515,123456879,42
340226625,123456879,0
340226750,123456879,-1
340226890,123456879,8
340226984,123456879,31
340227093,123456879,33
340227203,123456879,40
340227312,123456879,17
340227421,123456879,32
340227515,123456879,28
340227640,123456879,48
340227734,123456879,25
340227921,123456879,28
340228031,123456879,0
340228140,123456879,26
340228234,123456879,29
340228312,123456879,0
340228406,123456879,0
340228500,123456879,29
340228578,123456879,24
340228703,123456879,13
340228828,123456879,32
340228937,123456879,0
340229109,123456879,18
340229265,123456879,0
340229375,123456879,2
340229609,123456879,0
340229703,123456879,18
340229796,123456879,34
340229890,123456879,10
340230015,123456879,36
340230093,123456879,20
340230187,123456879,34
340230281,123456879,27
340230375,123456879,13
340230468,123456879,41
340230562,123456879,34
340230656,123456879,27
340230765,123456879,22
340230875,123456879,32
340230984,123456879,19
340231078,123456879,10
340231171,123456879,26
340231296,123456879,3
340231406,123456879,10
340231500,123456879,37
340231609,123456879,0
340231718,123456879,26
340231812,123456879,1
340231921,123456879,0
340232015,123456879,28
340232109,123456879,0
340232234,123456879,33
340232359,123456879,30
340232453,123456879,34
340232546,123456879,28
340232703,123456879,36
340232890,123456879,31
340233000,123456879,27
340233109,123456879,0
340233234,123456879,34
340233312,123456879,21
340233406,123456879,0
340233515,123456879,16
340233609,123456879,42
340233703,123456879,19
340233796,123456879,0
340233906,123456879,4
340234015,123456879,31
340234140,123456879,39
340234234,123456879,21
340234343,123456879,11
340234437,123456879,0
340234531,123456879,11
340234640,123456879,15
340234750,123456879,16
340234875,123456879,27
340234968,123456879,24
340235062,123456879,23
340235156,123456879,19
340235265,123456879,27
340235359,123456879,0
340235468,123456879,0
340235546,123456879,0
340235750,123456879,19
340235843,123456879,9
340236015,123456879,0
340236109,123456879,12
340236218,123456879,22
340236343,123456879,36
340236437,123456879,0
340236562,123456879,18
340236656,123456879,5
340236765,123456879,0
340236875,123456879,32
340236968,123456879,19
340237078,123456879,24
340237187,123456879,24
340237281,123456879,7
340237437,123456879,23
340237593,123456879,35
340237687,123456879,25
340237796,123456879,20
340237984,123456879,33
340238093,123456879,0
340238203,123456879,13
340238312,123456879,0
340238390,123456879,25
340238484,123456879,13
340238656,123456879,30
340238765,123456879,1
340238875,123456879,42
340238968,123456879,0
340239062,123456879,32
340239171,123456879,4
340239250,123456879,3
340239359,123456879,4
340239468,123456879,0
340239562,123456879,8
340239687,123456879,1
340239796,123456879,27
340239875,123456879,23
340239968,123456879,30
340240109,123456879,23
340240203,123456879,20
340240328,123456879,16
340240421,123456879,36
340240515,123456879,18
340240640,123456879,26
340240750,123456879,11
340240859,123456879,18
340240968,123456879,0
340241093,123456879,30
340241218,123456879,21
340241296,123456879,-1
340241421,123456879,0
340241562,123456879,24
340241656,123456879,30
340241765,123456879,9
340241875,123456879,33
340241968,123456879,14
340242078,123456879,30
340242234,123456879,0
340242328,123456879,11
340242437,123456879,25
340242531,123456879,31
340242625,123456879,0
340242718,123456879,2
340242906,123456879,29
340243015,123456879,13
340243109,123456879,33
340243203,123456879,28
340243312,123456879,0
340243437,123456879,21
340243546,123456879,4
340243656,123456879,22
340243765,123456879,18
340243890,123456879,4
340243984,123456879,37
340244078,123456879,31
340244187,123456879,0
340244281,123456879,7
340244359,123456879,2
340244484,123456879,25
340244625,123456879,11
340244734,123456879,34
340244843,123456879,20
340244937,123456879,37
340245140,123456879,0
340245218,123456879,0
340245328,123456879,15
340245421,123456879,0
340245546,123456879,8
340245656,123456879,0
340245765,123456879,9
340245859,123456879,0
340245968,123456879,10
340246109,123456879,0
340246203,123456879,27
340246296,123456879,19
340246390,123456879,0
340246484,123456879,4
340246593,123456879,1
340246671,123456879,31
340246781,123456879,4
340246875,123456879,0
340246984,123456879,0
340247109,123456879,19
340247234,123456879,29
340247343,123456879,30
340247468,123456879,36
340247593,123456879,12
340247703,123456879,30
340247796,123456879,25
340247906,123456879,21
340248000,123456879,0
340248125,123456879,38
340248218,123456879,15
340248359,123456879,35
340248453,123456879,19
340248546,123456879,0
340248656,123456879,3
340248781,123456879,13
340248890,123456879,17
340248984,123456879,30
340249093,123456879,4
340249171,123456879,12
340249296,123456879,0
340249453,123456879,0
340249562,123456879,17
340249656,123456879,0
340249765,123456879,24
340249875,123456879,24
340249984,123456879,0
340250125,123456879,0
340250250,123456879,8
340250343,123456879,26
340250453,123456879,15
340250562,123456879,30
340250671,123456879,26
340250750,123456879,11
340250843,123456879,40
340250953,123456879,31
340251062,123456879,35
340251156,123456879,0
340251265,123456879,17
340251375,123456879,16
340251468,123456879,29
340251578,123456879,28
340251687,123456879,0
340251812,123456879,23
340251937,123456879,20
340252031,123456879,20
340252203,123456879,43
340252296,123456879,0
340252421,123456879,30
340252515,123456879,48
340252593,123456879,43
340252703,123456879,32
340252812,123456879,34
340252890,123456879,39
340252984,123456879,1
340253093,123456879,34
340253203,123456879,27
340253328,123456879,19
340253421,123456879,24
340253531,123456879,19
340253625,123456879,8
340253734,123456879,5
340253859,123456879,0
340253968,123456879,3
340254046,123456879,40
340254140,123456879,2
340254250,123456879,36
340254343,123456879,37
340254453,123456879,21
340254562,123456879,20
340254656,123456879,18
340254765,123456879,27
340254875,123456879,5
1572887,123456879,0
340269875,123456879,0
340270046,123456879,21
340270156,123456879,36
340270281,123456879,21
340270406,123456879,13
340270546,123456879,5
340270656,123456879,27
340270750,123456879,-1
340270859,123456879,33
340270953,123456879,31
340271062,123456879,37
340271156,123456879,25
340271265,123456879,17
340271359,123456879,0
1572887,12345687,26
340353328,12345687,6
340353437,12345687,9
340353546,12345687,28
340353718,12345687,38
340353828,12345687,25
340353937,12345687,6
340354062,12345687,0
340354171,12345687,18
340354265,12345687,40
340354359,12345687,25
340354437,12345687,31
340354531,12345687,0
340354640,12345687,12
340354750,12345687,43
340354843,12345687,38
340354953,12345687,31
340355046,12345687,23
340355171,12345687,20
340355281,12345687,0
340355390,12345687,0
340355500,12345687,1
340355640,12345687,0
340355750,12345687,36
340355859,12345687,44
340355953,12345687,8
340356062,12345687,12
340356203,12345687,0
340356312,12345687,17
340356421,12345687,32
340356500,12345687,0
340356609,12345687,21
340356718,12345687,19
340356812,12345687,29
340356906,12345687,39
340357015,12345687,0
340357125,12345687,31
340357265,12345687,19
340357359,12345687,27
340357437,12345687,26
340357531,12345687,24
340357687,12345687,23
340357828,12345687,0
340357953,12345687,30
340358046,12345687,5
340358156,12345687,0
340358250,12345687,26
340358375,12345687,11
340358468,12345687,8
340358562,12345687,35
340358671,12345687,30
340358750,12345687,0
340358890,12345687,23
340359046,12345687,0
340359187,12345687,22
340359281,12345687,12
340359390,12345687,30
340359468,12345687,0
340359578,12345687,1
340359671,12345687,0
340359765,12345687,32
340359875,12345687,0
340359984,12345687,37
340360062,12345687,13
340360171,12345687,3
340360265,12345687,12
340360359,12345687,44
340360468,12345687,0
340360562,12345687,6
340360671,12345687,41
340360750,12345687,30
340360843,12345687,27
340360953,12345687,36
340361031,12345687,33
340361125,12345687,29
340361218,12345687,19
340361312,12345687,17
340361421,12345687,15
340361515,12345687,21
340361640,12345687,28
340361750,12345687,17
340361828,12345687,20
340361921,12345687,52
340362015,12345687,2
340362125,12345687,33
340362218,12345687,20
340362312,12345687,41
340362406,12345687,0
340362531,12345687,15
340362625,12345687,0
340362734,12345687,36
340362859,12345687,18
340362953,12345687,12
340363046,12345687,27
340363140,12345687,22
340363265,12345687,27
340363375,12345687,0
340363484,12345687,33
340363578,12345687,15
340363687,12345687,27
340363812,12345687,36
340363921,12345687,0
340364015,12345687,14
340364109,12345687,25
340364218,12345687,0
340364328,12345687,0
340364421,12345687,22
340364515,12345687,32
340364609,12345687,7
340364687,12345687,7
340364781,12345687,20
340364890,12345687,12
340365000,12345687,13
340365093,12345687,3
340365171,12345687,9
340365281,12345687,38
340365390,12345687,0
340365484,12345687,21
340365578,12345687,19
340365718,12345687,1
340365812,12345687,0
340365906,12345687,17
340366000,12345687,18
340366125,12345687,35
340366218,12345687,33
340366328,12345687,37
340366421,12345687,18
340366515,12345687,19
340366609,12345687,22
340366718,12345687,17
340366828,12345687,20
340366906,12345687,0
340367000,12345687,15
340367093,12345687,14
340367187,12345687,16
340367281,12345687,22
340367375,12345687,0
340367484,12345687,22
340367578,12345687,8
340367671,12345687,14
340367781,12345687,23
340367937,12345687,6
340368078,12345687,20
340368171,12345687,31
340368281,12345687,24
340368375,12345687,23
340368484,12345687,33
340368609,12345687,31
340368718,12345687,0
340368828,12345687,15
340368937,12345687,15
340369093,12345687,39
340369187,12345687,19
340369296,12345687,31
340369375,12345687,10
340369468,12345687,11
340369578,12345687,0
340369687,12345687,16
340369796,12345687,15
340369906,12345687,0
340370046,12345687,34
340370125,12345687,0
340370218,12345687,0
340370328,12345687,-1
340370515,12345687,52
340370625,12345687,46
340370718,12345687,0
340370828,12345687,13
340370937,12345687,5
340371046,12345687,20
340371140,12345687,9
340371250,12345687,9
340371343,12345687,0
340371468,12345687,0
340371593,12345687,-1
340371687,12345687,17
340371937,12345687,17
340372046,12345687,19
340372171,12345687,10
340372281,12345687,25
340372406,12345687,17
340372500,12345687,50
340372609,12345687,14
340372687,12345687,28
340372781,12345687,20
340372875,12345687,38
340372968,12345687,43
340373062,12345687,25
340373171,12345687,37
340373265,12345687,8
340373406,12345687,0
340373500,12345687,42
340373593,12345687,26
340373703,12345687,0
340373796,12345687,0
340373921,12345687,22
340374015,12345687,0
340374109,12345687,4
340374218,12345687,21
340374312,12345687,20
340374421,12345687,21
340374515,12345687,12
340374640,12345687,0
340374765,12345687,0
340374890,12345687,15
340375031,12345687,0
340375156,12345687,19
340375265,12345687,23
340375375,12345687,28
340375468,12345687,26
340375562,12345687,3
340375640,12345687,0
340375750,12345687,31
340375843,12345687,29
340375937,12345687,28
340376031,12345687,18
340376125,12345687,18
340376234,12345687,14
340376328,12345687,36
340376453,12345687,19
340376546,12345687,27
340376656,12345687,18
340376765,12345687,13
340376875,12345687,24
340376953,12345687,11
340377062,12345687,24
340377140,12345687,3
340377250,12345687,27
340377359,12345687,34
340377468,12345687,32
340377578,12345687,17
340377687,12345687,9
340377781,12345687,20
340377875,12345687,8
340377984,12345687,14
340378109,12345687,1
340378234,12345687,39
340378328,12345687,39
340378421,12345687,21
340378546,12345687,21
340378656,12345687,0
340378781,12345687,13
340378875,12345687,18
340379015,12345687,48
340379109,12345687,-1
340379203,12345687,11
340379328,12345687,0
340379437,12345687,14
340379546,12345687,24
340379625,12345687,0
340379750,12345687,13
340379843,12345687,2
340379968,12345687,0
340380062,12345687,16
340380171,12345687,-1
340380250,12345687,24
340380359,12345687,30
340380468,12345687,10
340380593,12345687,21
340380687,12345687,13
340380859,12345687,5
340380968,12345687,15
340381093,12345687,0
340381187,12345687,17
340381296,12345687,31
340381453,12345687,0
340381546,12345687,36
340381656,12345687,0
340381812,12345687,34
340381906,12345687,17
340382031,12345687,38
340382140,12345687,0
340382250,12345687,7
340382484,12345687,32
340382593,12345687,4
340382703,12345687,0
340382859,12345687,0
340383000,12345687,22
340383078,12345687,25
340383203,12345687,30
340383296,12345687,6
340383421,12345687,45
340383500,12345687,23
340383609,12345687,0
340383718,12345687,40
340383812,12345687,26
340383921,12345687,14
340384015,12345687,-1
340384125,12345687,15
340384234,12345687,33
340384359,12345687,47
340384453,12345687,27
340384562,12345687,0
340384656,12345687,35
340384750,12345687,17
340384843,12345687,22
340384953,12345687,3
340385062,12345687,32
340385156,12345687,27
340385265,12345687,20
340385375,12345687,3
340385500,12345687,23
340385609,12345687,24
340385703,12345687,0
340385781,12345687,-1
340385906,12345687,28
340386000,12345687,2
340386109,12345687,22
340386234,12345687,22
340386359,12345687,36
340386468,12345687,0
340386578,12345687,35
340386671,12345687,33
340386765,12345687,40
340386875,12345687,1
340386984,12345687,11
340387078,12345687,27
340387203,12345687,27
340387312,12345687,2
340387421,12345687,23
340387515,12345687,32
340387609,12345687,22
340387718,12345687,2
340387828,12345687,43
340387906,12345687,12
340388015,12345687,0
340388125,12345687,22
340388265,12345687,26
340388343,12345687,20
340388468,12345687,0
340388546,12345687,6
340388687,12345687,18
340388781,12345687,0
340388890,12345687,0
340389000,12345687,11
340389109,12345687,8
340389218,12345687,35
340389328,12345687,3
340389421,12345687,33
340389515,12345687,16
340389625,12345687,18
340389718,12345687,22
340389828,12345687,0
340389984,12345687,34
340390093,12345687,44
340390187,12345687,18
340390296,12345687,40
340390390,12345687,24
340390500,12345687,30
340390578,12345687,38
340390671,12345687,1
340390781,12345687,21
340390875,12345687,33
340390984,12345687,0
340391078,12345687,30
340391156,12345687,0
340391250,12345687,22
340391343,12345687,10
340391500,12345687,34
340391609,12345687,0
340391734,12345687,0
340391875,12345687,42
340391968,12345687,15
340392062,12345687,0
340392156,12345687,43
340392234,12345687,42
340392328,12345687,45
340392421,12345687,15
340392500,12345687,50
340392609,12345687,0
340392703,12345687,21
340392781,12345687,6
340392875,12345687,31
340392968,12345687,42
340393062,12345687,30
340393171,12345687,38
340393250,12345687,36
340393375,12345687,0
340393453,12345687,19
340393562,12345687,26
340393687,12345687,5
340393859,12345687,0
340393953,12345687,15
340394062,12345687,44
340394171,12345687,3
340394281,12345687,20
340394375,12345687,12
340394546,12345687,19
340394640,12345687,13
340394750,12345687,27
340394843,12345687,0
340395031,12345687,47
340395125,12345687,0
340395218,12345687,0
340395343,12345687,38
340395453,12345687,15
340395609,12345687,29
340395718,12345687,24
340395812,12345687,20
340395937,12345687,0
340396062,12345687,0
340396203,12345687,26
340396312,12345687,25
340396406,12345687,31
340396531,12345687,17
340396640,12345687,13
340396734,12345687,7
340396843,12345687,44
340396937,12345687,35
340397046,12345687,28
340397156,12345687,16
340397265,12345687,0
340397359,12345687,15
340397468,12345687,-1
340397578,12345687,50
340397656,12345687,16
340397765,12345687,26
340397859,12345687,28
340398046,12345687,24
340398140,12345687,30
340398250,12345687,38
340398343,12345687,29
340398453,12345687,0
340398578,12345687,9
340398687,12345687,23
340398765,12345687,20
340398859,12345687,29
340398953,12345687,32
340399046,12345687,8
340399156,12345687,24
340399234,12345687,33
340399343,12345687,17
340399437,12345687,25
340399546,12345687,26
340399656,12345687,39
340399765,12345687,5
340399890,12345687,28
340400015,12345687,40
340400125,12345687,16
340400203,12345687,23
340400296,12345687,19
340400406,12345687,20
340400515,12345687,19
340400609,12345687,33
340400718,12345687,27
340400812,12345687,16
340400890,12345687,0
340401015,12345687,10
340401125,12345687,29
340401250,12345687,43
340401328,12345687,24
340401468,12345687,40
340401593,12345687,26
340401687,12345687,-1
340401812,12345687,18
340401906,12345687,39
340402015,12345687,19
340402109,12345687,14
340402234,12345687,10
340402328,12345687,0
340402437,12345687,50
340402531,12345687,0
340402656,12345687,13
340402796,12345687,31
340402890,12345687,0
340403000,12345687,8
340403109,12345687,52
340403203,12345687,15
340403312,12345687,30
340403390,12345687,24
340403500,12345687,21
340403609,12345687,3
340403734,12345687,35
340403828,12345687,0
340403937,12345687,-1
340404046,12345687,21
340404156,12345687,26
340404296,12345687,18
340404437,12345687,50
340404609,12345687,39
340404703,12345687,0
340404796,12345687,0
340404937,12345687,25
340405046,12345687,47
340405156,12345687,0
340405265,12345687,46
340405359,12345687,10
340405453,12345687,14
340405546,12345687,35
340405640,12345687,0
340405765,12345687,5
340405843,12345687,21
340405953,12345687,35
340406046,12345687,17
340406140,12345687,0
340406250,12345687,0
340406343,12345687,0
340406453,12345687,13
340406546,12345687,4
340406671,12345687,49
340406765,12345687,19
340406859,12345687,39
340406968,12345687,16
340407062,12345687,7
340407203,12345687,0
340407296,12345687,-1
340407406,12345687,14
340407500,12345687,19
340407625,12345687,48
340407718,12345687,-1
340407828,12345687,26
340407906,12345687,12
340408031,12345687,0
340408125,12345687,12
340408218,12345687,8
340408328,12345687,0
340408453,12345687,11
340408546,12345687,25
340408656,12345687,34
340408750,12345687,0
340408859,12345687,7
340408953,12345687,27
340409046,12345687,21
340409156,12345687,0
340409265,12345687,32
340409375,12345687,32
340409500,12345687,40
340409593,12345687,5
340409687,12345687,21
340409796,12345687,32
340409906,12345687,27
340410078,12345687,26
340410187,12345687,0
340410312,12345687,27
340410406,12345687,19
340410515,12345687,14
340410609,12345687,0
340410718,12345687,48
340410812,12345687,0
340410921,12345687,0
340411031,12345687,20
340411125,12345687,35
340411234,12345687,26
340411312,12345687,4
340411437,12345687,5
340411546,12345687,0
340411671,12345687,36
340411750,12345687,24
340411859,12345687,8
340412000,12345687,0
340412109,12345687,10
340412203,12345687,0
340412328,12345687,11
340412468,12345687,0
340412593,12345687,31
340412687,12345687,0
340412828,12345687,18
340412968,12345687,18
340413093,12345687,13
340413203,12345687,0
340413406,12345687,0
340413515,12345687,27
340413609,12345687,33
340413718,12345687,0
340413812,12345687,4
340413921,12345687,0
340414062,12345687,29
340414156,12345687,44
340414250,12345687,0
340414343,12345687,36
340414421,12345687,1
340414515,12345687,38
340414625,12345687,35
340414718,12345687,9
340414828,12345687,0
340414953,12345687,0
340415046,12345687,22
340415140,12345687,22
340415218,12345687,28
340415375,12345687,46
340415468,12345687,3
340415578,12345687,26
340415703,12345687,4
340415796,12345687,32
340415937,12345687,34
340416046,12345687,37
340416140,12345687,5
340416296,12345687,1
340416406,12345687,0
340416515,12345687,0
340416609,12345687,32
340416734,12345687,26
340416843,12345687,30
340416953,12345687,25
340417046,12345687,0
340417156,12345687,23
340417250,12345687,0
340417359,12345687,0
340417484,12345687,9
340417578,12345687,32
340417750,12345687,25
340417843,12345687,1
340418078,12345687,30
340418187,12345687,12
340418328,12345687,0
340418453,12345687,23
340418546,12345687,13
340418640,12345687,22
340418765,12345687,0
340418875,12345687,13
340418984,12345687,18
340419109,12345687,30
340419203,12345687,40
340419312,12345687,31
340419406,12345687,1
340419500,12345687,36
340419609,12345687,0
340419718,12345687,37
340419812,12345687,0
340419968,12345687,0
